term	clusteroccurences	genomeoccurences	pvalue	correctedpvalue	oddsratio	group
19541	IPR036925:Translation initiation factor IF-2, domain 3 superfamily	0	1	1	1	0	downregulated
19551	IPR036927:Cytochrome c oxidase-like, subunit I  superfamily	0	2	1	1	0	downregulated
19561	IPR036928:Amidase signature (AS) superfamily	0	1	1	1	0	downregulated
19581	IPR036945:Diacylglycerol kinase (DAGK) superfamily	0	1	1	1	0	downregulated
19611	IPR036968:Enolpyruvate transferase domain superfamily	0	1	1	1	0	downregulated
19621	IPR036969:Citrate synthase superfamily	0	1	1	1	0	downregulated
19631	IPR036976:RimM, N-terminal domain superfamily	0	1	1	1	0	downregulated
19641	IPR036977:DNA Primase, CHC2-type zinc finger	0	1	1	1	0	downregulated
19651	IPR036986:RNA-binding S4 domain superfamily	0	4	1	1	0	downregulated
19661	IPR036995:Methylpurine-DNA glycosylase superfamily	0	1	1	1	0	downregulated
19671	IPR037022:Formyl transferase, C-terminal domain superfamily	0	1	1	1	0	downregulated
19681	IPR037026:Vgr protein, OB-fold domain superfamily	0	1	1	1	0	downregulated
19691	IPR037027:YqgF/RNase H-like domain superfamily	0	1	1	1	0	downregulated
19701	IPR037033:DNA-directed RNA polymerase, subunit 2, hybrid-binding domain superfamily	0	1	1	1	0	downregulated
19711	IPR037034:RNA polymerase Rpb2, domain 2 superfamily	0	1	1	1	0	downregulated
19721	IPR037041:Trigger factor, C-terminal domain superfamily	0	1	1	1	0	downregulated
19731	IPR037062:Malic enzyme, N-terminal domain superfamily	0	1	1	1	0	downregulated
19741	IPR037068:DNA primase, catalytic core, N-terminal domain superfamily	0	1	1	1	0	downregulated
19751	IPR037099:Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal domain superfamily	0	1	1	1	0	downregulated
19771	IPR037123:Phosphoribosylglycinamide synthetase, C-domain superfamily	0	1	1	1	0	downregulated
19781	IPR037124:GroES chaperonin superfamily	0	1	1	1	0	downregulated
19791	IPR037133:Tetrahydrodipicolinate-N-succinyltransferase, N-terminal domain superfamily	0	1	1	1	0	downregulated
19801	IPR037143:4'-phosphopantetheinyl transferase domain superfamily	0	1	1	1	0	downregulated
19811	IPR037147:Ribosomal protein L28/L24 superfamily	0	1	1	1	0	downregulated
19821	IPR037167:D-Ala-D-Ala carboxypeptidase, C-terminal domain superfamily	0	1	1	1	0	downregulated
19831	IPR037171:NagB/RpiA transferase-like	0	1	1	1	0	downregulated
19841	IPR037187:DksA, N-terminal domain superfamily	0	1	1	1	0	downregulated
19851	IPR037196:HSP90, C-terminal domain	0	1	1	1	0	downregulated
19861	IPR037198:MutL, C-terminal domain superfamily	0	2	1	1	0	downregulated
19871	IPR037207:NADH-ubiquinone oxidoreductase 51kDa subunit, iron-sulphur binding domain superfamily	0	1	1	1	0	downregulated
19881	IPR037219:Peptidase M41-like	0	1	1	1	0	downregulated
19891	IPR037225:NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain superfamily	0	1	1	1	0	downregulated
19901	IPR037229:Ribosomal protein L35 superfamily	0	1	1	1	0	downregulated
19911	IPR037232:NADH:ubiquinone oxidoreductase, 30kDa subunit superfamily	0	1	1	1	0	downregulated
19921	IPR037278:ARFGAP/RecO-like zinc finger	0	1	1	1	0	downregulated
19931	IPR037294:ABC transporter, BtuC-like	0	1	1	1	0	downregulated
19941	IPR037493:Exodeoxyribonuclease III-like	0	1	1	1	0	downregulated
19951	IPR037518:MPN domain	0	2	1	1	0	downregulated
19961	IPR037873:BamE-like	0	1	1	1	0	downregulated
19971	IPR038009:GlmU, C-terminal LbH domain	0	1	1	1	0	downregulated
19981	IPR038048:Magnesium transporter MgtE, transmembrane domain	0	1	1	1	0	downregulated
19991	IPR038071:UROD/MetE-like superfamily	0	1	1	1	0	downregulated
20001	IPR038076:MgtE, N-terminal domain superfamily	0	1	1	1	0	downregulated
20011	IPR038109:DNA-binding recombinase domain superfamily	0	1	1	1	0	downregulated
20021	IPR038120:RNA polymerase Rpb1, funnel domain superfamily	0	1	1	1	0	downregulated
20031	IPR038135:Methylthiotransferase, N-terminal domain superfamily	0	1	1	1	0	downregulated
20051	IPR038210:Membrane insertase YidC, periplasmic domain	0	1	1	1	0	downregulated
20061	IPR038221:YidC, periplasmic domain superfamily	0	1	1	1	0	downregulated
20071	IPR038290:NADH-quinone oxidoreductase, subunit D superfamily	0	1	1	1	0	downregulated
20081	IPR038297:CcmH/CycL/Ccl2/NrfF domain superfamily	0	1	1	1	0	downregulated
20091	IPR038351:Malonyl-CoA decarboxylase, N-terminal domain superfamily	0	1	1	1	0	downregulated
20101	IPR038363:LepA, C-terminal domain superfamily	0	1	1	1	0	downregulated
20111	IPR038366:Zinc finger, ClpX C4-type superfamily	0	1	1	1	0	downregulated
20121	IPR038375:Protein arginine methyltransferase NDUFAF7 superfamily	0	1	1	1	0	downregulated
20131	IPR038376:ATP synthase, alpha subunit, C-terminal domain superfamily	0	1	1	1	0	downregulated
20141	IPR038379:SecE superfamily	0	1	1	1	0	downregulated
20151	IPR038430:NADH:ubiquinone oxidoreductase, subunit 3 superfamily	0	1	1	1	0	downregulated
20161	IPR038454:DnaA, N-terminal domain superfamily	0	1	1	1	0	downregulated
20171	IPR038476:UvrC homology region 2 superfamily	0	1	1	1	0	downregulated
20181	IPR038532:NADH dehydrogenase ubiquinone Fe-S protein 4-like superfamily	0	1	1	1	0	downregulated
20211	IPR038662:F1F0 ATP synthase subunit C superfamily	0	1	1	1	0	downregulated
20221	IPR038696:Invasion protein B superfamily	0	1	1	1	0	downregulated
20231	IPR038717:Tc1-like transposase, DDE domain	0	1	1	1	0	downregulated
20241	IPR038718:SNF2-like, N-terminal domain superfamily	0	1	1	1	0	downregulated
20251	IPR038724:Regulatory protein RepA	0	1	1	1	0	downregulated
20261	IPR038726:PD-(D/E)XK endonuclease-like domain, AddAB-type	0	2	1	1	0	downregulated
20271	IPR038763:DHH phosphoesterase superfamily	0	1	1	1	0	downregulated
20281	IPR038765:Papain-like cysteine peptidase superfamily	0	2	1	1	0	downregulated
20291	IPR038770:Sodium/solute  symporter  superfamily	0	1	1	1	0	downregulated
20301	IPR039261:Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	0	1	1	1	0	downregulated
20311	IPR039387:Protocatechuate 3,4-dioxygenase	0	1	1	1	0	downregulated
20321	IPR039428:NADH-ubiquinone oxidoreductase chain 4L/Mnh complex subunit C1-like	0	2	1	1	0	downregulated
20331	IPR039429:Serine hydroxymethyltransferase-like domain	0	1	1	1	0	downregulated
20341	IPR039430:Thymidylate kinase-like domain	0	1	1	1	0	downregulated
20351	IPR039441:AsmA-like C-terminal region	0	1	1	1	0	downregulated
20371	IPR039565:Outer membrane lipoprotein BamD-like	0	1	1	1	0	downregulated
20381	IPR040079:Glutathione Transferase family	0	1	1	1	0	downregulated
20391	IPR040442:Pyruvate kinase-like domain superfamily	0	1	1	1	0	downregulated
20401	IPR040449:LD-carboxypeptidase, N-terminal	0	1	1	1	0	downregulated
20411	IPR040498:PriA DNA helicase, Cys-rich region (CRR) domain	0	1	1	1	0	downregulated
20421	IPR040503:UPF0176, acylphosphatase-like domain	0	1	1	1	0	downregulated
20431	IPR040686:Phosphoribosylaminoimidazole carboxylase, C-terminal domain	0	1	1	1	0	downregulated
20441	IPR040758:Release factor glutamine methyltransferase, N-terminal domain	0	1	1	1	0	downregulated
20451	IPR040921:LD-carboxypeptidase, C-terminal	0	1	1	1	0	downregulated
20461	IPR040978:Hypothetical protein TT1725	0	1	1	1	0	downregulated
20471	IPR040982:DNA polymerase III alpha subunit finger domain	0	1	1	1	0	downregulated
20481	IPR041027:FtsK alpha domain	0	1	1	1	0	downregulated
20501	IPR041102:UvrA, interaction domain	0	1	1	1	0	downregulated
20511	IPR041122:RecJ, OB domain	0	1	1	1	0	downregulated
20521	IPR041166:LapB,  rubredoxin metal binding domain	0	1	1	1	0	downregulated
20531	IPR041222:Primosomal protein N', 3' DNA-binding domain	0	1	1	1	0	downregulated
20541	IPR041236:Primosomal protein N, C-terminal domain	0	1	1	1	0	downregulated
20551	IPR041265:Propionyl-coenzyme A carboxylase, BT domain	0	1	1	1	0	downregulated
20561	IPR041349:Proline utilization A proline dehydrogenase N-terminal domain	0	1	1	1	0	downregulated
20571	IPR041445:RuvB, AAA lid domain	0	1	1	1	0	downregulated
20581	IPR041468:ParB/Spo0J, HTH domain	0	1	1	1	0	downregulated
20591	IPR041471:UvrB, interaction domain	0	1	1	1	0	downregulated
20601	IPR041489:PDZ domain 6	0	1	1	1	0	downregulated
20611	IPR041492:Haloacid dehalogenase-like hydrolase	0	1	1	1	0	downregulated
20621	IPR041527:YhcG, N-terminal	0	1	1	1	0	downregulated
20631	IPR041546:ClpA/ClpB, AAA lid domain	0	2	1	1	0	downregulated
20641	IPR041552:UvrA DNA-binding domain	0	1	1	1	0	downregulated
20661	IPR041609:Phosphoribosylformylglycinamidine synthase, linker domain	0	1	1	1	0	downregulated
20671	IPR041614:DprA, winged helix domain	0	1	1	1	0	downregulated
20681	IPR041616:Phenylalanyl tRNA synthetase beta chain, core domain	0	1	1	1	0	downregulated
20691	IPR041663:DisA/LigA, helix-hairpin-helix motif	0	1	1	1	0	downregulated
20701	IPR041703:Transcription termination factor Rho, ATP binding domain	0	1	1	1	0	downregulated
20711	IPR041706:YchF, N-terminal	0	1	1	1	0	downregulated
20721	IPR041709:Elongation factor Tu (EF-Tu), GTP-binding domain	0	2	1	1	0	downregulated
20731	IPR041711:Methionyl-tRNA formyltransferase, N-terminal domain	0	1	1	1	0	downregulated
20741	IPR041715:Class II Histidinyl-tRNA synthetase (HisRS)-like catalytic core domain	0	1	1	1	0	downregulated
20751	IPR041720:Aldolase FbaB-like, archaeal-type	0	1	1	1	0	downregulated
20761	IPR041740:Aspartokinase catalytic domain	0	1	1	1	0	downregulated
20771	IPR041872:Methionyl-tRNA synthetase, anticodon-binding domain	0	1	1	1	0	downregulated
20781	IPR041921:NADH-quinone oxidoreductase subunit E, N-terminal	0	1	1	1	0	downregulated
20791	IPR041931:Bacterial DNA polymerase III alpha subunit, thumb domain	0	1	1	1	0	downregulated
20811	IPR042039:HscA chaperone, nucleotide-binding domain	0	1	1	1	0	downregulated
20821	IPR042101:Signal recognition particle SRP54, N-terminal domain superfamily	0	2	1	1	0	downregulated
20831	IPR042102:RNA polymerase Rpb1, domain 3 superfamily	0	1	1	1	0	downregulated
20841	IPR042103:Serine-tRNA synthetase, type1, N-terminal domain superfamily	0	1	1	1	0	downregulated
20851	IPR042105:Ribosomal protein L31 superfamily	0	1	1	1	0	downregulated
20861	IPR042106:NADH-ubiquinone/plastoquinone oxidoreductase chain 6, subunit NuoJ	0	1	1	1	0	downregulated
20871	IPR042109:Adenylosuccinate synthetase, domain 1	0	1	1	1	0	downregulated
20881	IPR042110:Adenylosuccinate synthetase, domain 2	0	1	1	1	0	downregulated
20891	IPR042111:Adenylosuccinate synthetase, domain 3	0	1	1	1	0	downregulated
20901	IPR042114:Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C-terminal, domain 1	0	1	1	1	0	downregulated
20911	IPR042115:Primosomal protein N', 3' DNA-binding domain superfamily	0	1	1	1	0	downregulated
20921	IPR042116:GTP-binding protein TypA/BipA, C-terminal	0	1	1	1	0	downregulated
20931	IPR042120:MutL, C-terminal domain, dimerisation subdomain	0	2	1	1	0	downregulated
20941	IPR042121:MutL, C-terminal domain, regulatory subdomain	0	2	1	1	0	downregulated
20951	IPR042128:NuoE domain	0	1	1	1	0	downregulated
20971	GO:0000154:rRNA modification	0	1	1	1	0	downregulated
20981	GO:0000160:phosphorelay signal transduction system	0	2	1	1	0	downregulated
20991	GO:0000271:polysaccharide biosynthetic process	0	1	1	1	0	downregulated
21001	GO:0000902:cell morphogenesis	0	2	1	1	0	downregulated
21011	GO:0001510:RNA methylation	0	1	1	1	0	downregulated
21021	GO:0001522:pseudouridine synthesis	0	3	1	1	0	downregulated
21031	GO:0002098:tRNA wobble uridine modification	0	1	1	1	0	downregulated
21041	GO:0002100:tRNA wobble adenosine to inosine editing	0	1	1	1	0	downregulated
21051	GO:0002949:tRNA threonylcarbamoyladenosine modification	0	2	1	1	0	downregulated
21071	GO:0006007:glucose catabolic process	0	1	1	1	0	downregulated
21081	GO:0006048:UDP-N-acetylglucosamine biosynthetic process	0	1	1	1	0	downregulated
21091	GO:0006071:glycerol metabolic process	0	1	1	1	0	downregulated
21101	GO:0006072:glycerol-3-phosphate metabolic process	0	1	1	1	0	downregulated
21111	GO:0006086:acetyl-CoA biosynthetic process from pyruvate	0	1	1	1	0	downregulated
21121	GO:0006090:pyruvate metabolic process	0	2	1	1	0	downregulated
21131	GO:0006094:gluconeogenesis	0	1	1	1	0	downregulated
21141	GO:0006096:glycolytic process	0	3	1	1	0	downregulated
21151	GO:0006097:glyoxylate cycle	0	1	1	1	0	downregulated
21161	GO:0006098:pentose-phosphate shunt	0	1	1	1	0	downregulated
21171	GO:0006099:tricarboxylic acid cycle	0	10	1	1	0	downregulated
21181	GO:0006106:fumarate metabolic process	0	1	1	1	0	downregulated
21191	GO:0006122:mitochondrial electron transport, ubiquinol to cytochrome c	0	1	1	1	0	downregulated
21201	GO:0006139:nucleobase-containing compound metabolic process	0	3	1	1	0	downregulated
21211	GO:0006163:purine nucleotide metabolic process	0	1	1	1	0	downregulated
21221	GO:0006164:purine nucleotide biosynthetic process	0	5	1	1	0	downregulated
21231	GO:0006165:nucleoside diphosphate phosphorylation	0	1	1	1	0	downregulated
21241	GO:0006177:GMP biosynthetic process	0	1	1	1	0	downregulated
21251	GO:0006183:GTP biosynthetic process	0	1	1	1	0	downregulated
21261	GO:0006189:'de novo' IMP biosynthetic process	0	6	1	1	0	downregulated
21281	GO:0006221:pyrimidine nucleotide biosynthetic process	0	4	1	1	0	downregulated
21291	GO:0006222:UMP biosynthetic process	0	1	1	1	0	downregulated
21301	GO:0006228:UTP biosynthetic process	0	1	1	1	0	downregulated
21321	GO:0006231:dTMP biosynthetic process	0	1	1	1	0	downregulated
21331	GO:0006233:dTDP biosynthetic process	0	1	1	1	0	downregulated
21341	GO:0006241:CTP biosynthetic process	0	2	1	1	0	downregulated
21351	GO:0006259:DNA metabolic process	0	2	1	1	0	downregulated
21361	GO:0006260:DNA replication	0	12	1	1	0	downregulated
21371	GO:0006261:DNA-dependent DNA replication	0	1	1	1	0	downregulated
21381	GO:0006265:DNA topological change	0	3	1	1	0	downregulated
21391	GO:0006269:DNA replication, synthesis of RNA primer	0	1	1	1	0	downregulated
21401	GO:0006270:DNA replication initiation	0	2	1	1	0	downregulated
21411	GO:0006275:regulation of DNA replication	0	1	1	1	0	downregulated
21421	GO:0006281:DNA repair	0	14	1	1	0	downregulated
21431	GO:0006284:base-excision repair	0	3	1	1	0	downregulated
21441	GO:0006289:nucleotide-excision repair	0	4	1	1	0	downregulated
21451	GO:0006298:mismatch repair	0	3	1	1	0	downregulated
21461	GO:0006306:DNA methylation	0	2	1	1	0	downregulated
21471	GO:0006310:DNA recombination	0	10	1	1	0	downregulated
21501	GO:0006352:DNA-templated transcription, initiation	0	3	1	1	0	downregulated
21531	GO:0006364:rRNA processing	0	6	1	1	0	downregulated
21541	GO:0006396:RNA processing	0	5	1	1	0	downregulated
21551	GO:0006400:tRNA modification	0	4	1	1	0	downregulated
21561	GO:0006402:mRNA catabolic process	0	1	1	1	0	downregulated
21581	GO:0006413:translational initiation	0	3	1	1	0	downregulated
21601	GO:0006415:translational termination	0	2	1	1	0	downregulated
21611	GO:0006418:tRNA aminoacylation for protein translation	0	15	1	1	0	downregulated
21621	GO:0006419:alanyl-tRNA aminoacylation	0	1	1	1	0	downregulated
21631	GO:0006420:arginyl-tRNA aminoacylation	0	2	1	1	0	downregulated
21641	GO:0006423:cysteinyl-tRNA aminoacylation	0	1	1	1	0	downregulated
21651	GO:0006424:glutamyl-tRNA aminoacylation	0	2	1	1	0	downregulated
21661	GO:0006426:glycyl-tRNA aminoacylation	0	2	1	1	0	downregulated
21671	GO:0006427:histidyl-tRNA aminoacylation	0	1	1	1	0	downregulated
21681	GO:0006428:isoleucyl-tRNA aminoacylation	0	1	1	1	0	downregulated
21691	GO:0006429:leucyl-tRNA aminoacylation	0	1	1	1	0	downregulated
21701	GO:0006430:lysyl-tRNA aminoacylation	0	1	1	1	0	downregulated
21711	GO:0006431:methionyl-tRNA aminoacylation	0	1	1	1	0	downregulated
21721	GO:0006432:phenylalanyl-tRNA aminoacylation	0	2	1	1	0	downregulated
21731	GO:0006433:prolyl-tRNA aminoacylation	0	1	1	1	0	downregulated
21741	GO:0006434:seryl-tRNA aminoacylation	0	1	1	1	0	downregulated
21751	GO:0006435:threonyl-tRNA aminoacylation	0	1	1	1	0	downregulated
21761	GO:0006436:tryptophanyl-tRNA aminoacylation	0	1	1	1	0	downregulated
21771	GO:0006437:tyrosyl-tRNA aminoacylation	0	1	1	1	0	downregulated
21781	GO:0006438:valyl-tRNA aminoacylation	0	1	1	1	0	downregulated
21791	GO:0006450:regulation of translational fidelity	0	1	1	1	0	downregulated
21801	GO:0006457:protein folding	0	9	1	1	0	downregulated
21811	GO:0006464:cellular protein modification process	0	1	1	1	0	downregulated
21821	GO:0006479:protein methylation	0	1	1	1	0	downregulated
21831	GO:0006508:proteolysis	1	19	1	1	0.918739003587232	downregulated
21841	GO:0006520:cellular amino acid metabolic process	0	4	1	1	0	downregulated
21851	GO:0006525:arginine metabolic process	0	2	1	1	0	downregulated
21861	GO:0006541:glutamine metabolic process	0	1	1	1	0	downregulated
21871	GO:0006556:S-adenosylmethionine biosynthetic process	0	1	1	1	0	downregulated
21881	GO:0006561:proline biosynthetic process	0	1	1	1	0	downregulated
21891	GO:0006605:protein targeting	0	2	1	1	0	downregulated
21901	GO:0006614:SRP-dependent cotranslational protein targeting to membrane	0	2	1	1	0	downregulated
21911	GO:0006629:lipid metabolic process	0	2	1	1	0	downregulated
21931	GO:0006654:phosphatidic acid biosynthetic process	0	1	1	1	0	downregulated
21941	GO:0006662:glycerol ether metabolic process	0	1	1	1	0	downregulated
21951	GO:0006725:cellular aromatic compound metabolic process	0	1	1	1	0	downregulated
21981	GO:0006750:glutathione biosynthetic process	0	1	1	1	0	downregulated
21991	GO:0006772:thiamine metabolic process	0	1	1	1	0	downregulated
22001	GO:0006779:porphyrin-containing compound biosynthetic process	0	2	1	1	0	downregulated
22011	GO:0006783:heme biosynthetic process	0	1	1	1	0	downregulated
22021	GO:0006784:heme a biosynthetic process	0	1	1	1	0	downregulated
22031	GO:0006796:phosphate-containing compound metabolic process	0	1	1	1	0	downregulated
22041	GO:0006801:superoxide metabolic process	0	1	1	1	0	downregulated
22051	GO:0006807:nitrogen compound metabolic process	0	2	1	1	0	downregulated
22071	GO:0006813:potassium ion transport	0	1	1	1	0	downregulated
22081	GO:0006814:sodium ion transport	0	3	1	1	0	downregulated
22091	GO:0006817:phosphate ion transport	0	1	1	1	0	downregulated
22101	GO:0006826:iron ion transport	0	1	1	1	0	downregulated
22111	GO:0006829:zinc II ion transport	0	1	1	1	0	downregulated
22121	GO:0006855:drug transmembrane transport	0	1	1	1	0	downregulated
22131	GO:0006879:cellular iron ion homeostasis	0	1	1	1	0	downregulated
22141	GO:0006886:intracellular protein transport	0	4	1	1	0	downregulated
22151	GO:0007155:cell adhesion	0	1	1	1	0	downregulated
22161	GO:0007165:signal transduction	0	1	1	1	0	downregulated
22171	GO:0008033:tRNA processing	0	5	1	1	0	downregulated
22181	GO:0008299:isoprenoid biosynthetic process	0	5	1	1	0	downregulated
22191	GO:0008360:regulation of cell shape	0	3	1	1	0	downregulated
22201	GO:0008610:lipid biosynthetic process	0	1	1	1	0	downregulated
22211	GO:0008615:pyridoxine biosynthetic process	0	2	1	1	0	downregulated
22221	GO:0008652:cellular amino acid biosynthetic process	0	2	1	1	0	downregulated
22241	GO:0009058:biosynthetic process	0	9	1	1	0	downregulated
22251	GO:0009060:aerobic respiration	0	2	1	1	0	downregulated
22261	GO:0009086:methionine biosynthetic process	0	1	1	1	0	downregulated
22271	GO:0009088:threonine biosynthetic process	0	1	1	1	0	downregulated
22281	GO:0009089:lysine biosynthetic process via diaminopimelate	0	7	1	1	0	downregulated
22291	GO:0009097:isoleucine biosynthetic process	0	1	1	1	0	downregulated
22301	GO:0009103:lipopolysaccharide biosynthetic process	0	1	1	1	0	downregulated
22311	GO:0009107:lipoate biosynthetic process	0	1	1	1	0	downregulated
22321	GO:0009113:purine nucleobase biosynthetic process	0	2	1	1	0	downregulated
22331	GO:0009116:nucleoside metabolic process	0	3	1	1	0	downregulated
22341	GO:0009152:purine ribonucleotide biosynthetic process	0	1	1	1	0	downregulated
22351	GO:0009165:nucleotide biosynthetic process	0	1	1	1	0	downregulated
22361	GO:0009229:thiamine diphosphate biosynthetic process	0	1	1	1	0	downregulated
22371	GO:0009231:riboflavin biosynthetic process	0	5	1	1	0	downregulated
22381	GO:0009236:cobalamin biosynthetic process	0	1	1	1	0	downregulated
22391	GO:0009252:peptidoglycan biosynthetic process	0	1	1	1	0	downregulated
22401	GO:0009253:peptidoglycan catabolic process	0	1	1	1	0	downregulated
22411	GO:0009263:deoxyribonucleotide biosynthetic process	0	1	1	1	0	downregulated
22421	GO:0009291:unidirectional conjugation	0	1	1	1	0	downregulated
22431	GO:0009294:DNA mediated transformation	0	1	1	1	0	downregulated
22451	GO:0009396:folic acid-containing compound biosynthetic process	0	1	1	1	0	downregulated
22461	GO:0009408:response to heat	0	2	1	1	0	downregulated
22471	GO:0009451:RNA modification	0	3	1	1	0	downregulated
22481	GO:0010038:response to metal ion	0	1	1	1	0	downregulated
22491	GO:0010133:proline catabolic process to glutamate	0	1	1	1	0	downregulated
22521	GO:0015672:monovalent inorganic cation transport	0	1	1	1	0	downregulated
22531	GO:0015693:magnesium ion transport	0	1	1	1	0	downregulated
22541	GO:0015878:biotin transport	0	1	1	1	0	downregulated
22551	GO:0015886:heme transport	0	3	1	1	0	downregulated
22561	GO:0015937:coenzyme A biosynthetic process	0	2	1	1	0	downregulated
22581	GO:0015990:electron transport coupled proton transport	0	1	1	1	0	downregulated
22591	GO:0015991:ATP hydrolysis coupled proton transport	0	1	1	1	0	downregulated
22601	GO:0016075:rRNA catabolic process	0	1	1	1	0	downregulated
22611	GO:0016114:terpenoid biosynthetic process	0	3	1	1	0	downregulated
22621	GO:0016226:iron-sulfur cluster assembly	0	4	1	1	0	downregulated
22631	GO:0016310:phosphorylation	0	2	1	1	0	downregulated
22641	GO:0017003:protein-heme linkage	0	1	1	1	0	downregulated
22651	GO:0017004:cytochrome complex assembly	0	5	1	1	0	downregulated
22661	GO:0017038:protein import	0	2	1	1	0	downregulated
22671	GO:0018160:peptidyl-pyrromethane cofactor linkage	0	1	1	1	0	downregulated
22681	GO:0019264:glycine biosynthetic process from serine	0	1	1	1	0	downregulated
22691	GO:0019277:UDP-N-acetylgalactosamine biosynthetic process	0	1	1	1	0	downregulated
22701	GO:0019288:isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	0	1	1	1	0	downregulated
22711	GO:0019430:removal of superoxide radicals	0	1	1	1	0	downregulated
22721	GO:0019538:protein metabolic process	0	3	1	1	0	downregulated
22731	GO:0019551:glutamate catabolic process to 2-oxoglutarate	0	1	1	1	0	downregulated
22751	GO:0019752:carboxylic acid metabolic process	0	1	1	1	0	downregulated
22761	GO:0019856:pyrimidine nucleobase biosynthetic process	0	1	1	1	0	downregulated
22771	GO:0022900:electron transport chain	0	3	1	1	0	downregulated
22781	GO:0022904:respiratory electron transport chain	0	2	1	1	0	downregulated
22791	GO:0030001:metal ion transport	0	1	1	1	0	downregulated
22801	GO:0030253:protein secretion by the type I secretion system	0	1	1	1	0	downregulated
22811	GO:0030255:protein secretion by the type IV secretion system	0	5	1	1	0	downregulated
22821	GO:0030259:lipid glycosylation	0	1	1	1	0	downregulated
22831	GO:0031167:rRNA methylation	0	1	1	1	0	downregulated
22861	GO:0032259:methylation	0	3	1	1	0	downregulated
22871	GO:0032328:alanine transport	0	3	1	1	0	downregulated
22881	GO:0032508:DNA duplex unwinding	0	1	1	1	0	downregulated
22901	GO:0033014:tetrapyrrole biosynthetic process	0	4	1	1	0	downregulated
22911	GO:0034220:ion transmembrane transport	0	1	1	1	0	downregulated
22921	GO:0035435:phosphate ion transmembrane transport	0	1	1	1	0	downregulated
22931	GO:0035999:tetrahydrofolate interconversion	0	1	1	1	0	downregulated
22941	GO:0042026:protein refolding	0	2	1	1	0	downregulated
22951	GO:0042158:lipoprotein biosynthetic process	0	1	1	1	0	downregulated
22971	GO:0042773:ATP synthesis coupled electron transport	0	6	1	1	0	downregulated
22981	GO:0042953:lipoprotein transport	0	1	1	1	0	downregulated
22991	GO:0043039:tRNA aminoacylation	0	5	1	1	0	downregulated
23011	GO:0044097:secretion by the type IV secretion system	0	1	1	1	0	downregulated
23031	GO:0044237:cellular metabolic process	0	2	1	1	0	downregulated
23041	GO:0044571:[2Fe-2S] cluster assembly	0	1	1	1	0	downregulated
23071	GO:0046080:dUTP metabolic process	0	1	1	1	0	downregulated
23081	GO:0046168:glycerol-3-phosphate catabolic process	0	1	1	1	0	downregulated
23091	GO:0046654:tetrahydrofolate biosynthetic process	0	1	1	1	0	downregulated
23101	GO:0046854:phosphatidylinositol phosphorylation	0	1	1	1	0	downregulated
23111	GO:0048034:heme O biosynthetic process	0	1	1	1	0	downregulated
23121	GO:0050992:dimethylallyl diphosphate biosynthetic process	0	1	1	1	0	downregulated
23131	GO:0051259:protein oligomerization	0	2	1	1	0	downregulated
23151	GO:0051301:cell division	0	5	1	1	0	downregulated
23161	GO:0051603:proteolysis involved in cellular protein catabolic process	0	1	1	1	0	downregulated
23171	GO:0052547:regulation of peptidase activity	0	1	1	1	0	downregulated
23201	GO:0071555:cell wall organization	0	1	1	1	0	downregulated
23211	GO:0071704:organic substance metabolic process	0	1	1	1	0	downregulated
23221	GO:0071705:nitrogen compound transport	0	1	1	1	0	downregulated
23231	GO:0071709:membrane assembly	0	1	1	1	0	downregulated
23241	GO:0071951:conversion of methionyl-tRNA to N-formyl-methionyl-tRNA	0	1	1	1	0	downregulated
23251	GO:0097428:protein maturation by iron-sulfur cluster transfer	0	1	1	1	0	downregulated
23261	GO:0101030:tRNA-guanine transglycosylation	0	1	1	1	0	downregulated
23271	GO:1901135:carbohydrate derivative metabolic process	0	1	1	1	0	downregulated
23281	GO:1901137:carbohydrate derivative biosynthetic process	0	1	1	1	0	downregulated
23311	GO:0000015:phosphopyruvate hydratase complex	0	1	1	1	0	downregulated
23321	GO:0005694:chromosome	0	3	1	1	0	downregulated
23331	GO:0005737:cytoplasm	1	32	1	1	0.527530548655844	downregulated
23341	GO:0005743:mitochondrial inner membrane	0	1	1	1	0	downregulated
23351	GO:0005839:proteasome core complex	0	1	1	1	0	downregulated
23381	GO:0005887:integral component of plasma membrane	0	2	1	1	0	downregulated
23391	GO:0009279:cell outer membrane	0	1	1	1	0	downregulated
23401	GO:0009331:glycerol-3-phosphate dehydrogenase complex	0	1	1	1	0	downregulated
23411	GO:0009349:riboflavin synthase complex	0	1	1	1	0	downregulated
23421	GO:0009360:DNA polymerase III complex	0	2	1	1	0	downregulated
23431	GO:0009376:HslUV protease complex	0	2	1	1	0	downregulated
23441	GO:0009379:Holliday junction helicase complex	0	1	1	1	0	downregulated
23451	GO:0009380:excinuclease repair complex	0	3	1	1	0	downregulated
23481	GO:0016020:membrane	2	49	1	1	0.69607714113041	downregulated
23501	GO:0019867:outer membrane	0	2	1	1	0	downregulated
23511	GO:0030256:type I protein secretion system complex	0	1	1	1	0	downregulated
23521	GO:0030956:glutamyl-tRNA(Gln) amidotransferase complex	0	1	1	1	0	downregulated
